task_type	prefix	duration	video	question	answer	candidates	index	prediction
plotQA	video/1_plotQA	532.0	en_tv_33.mp4	What color is the woman's clothing when she is running in the video?	White	['White', 'Blue', 'Pink', 'Green']	223	(B) Blue
plotQA	video/1_plotQA	532.0	en_tv_33.mp4	What fruit is on the table in the video?	Blueberries	['Orange', 'Banana', 'Blueberries', 'Apple']	227	(C) Blueberries
plotQA	video/1_plotQA	532.0	en_tv_33.mp4	What animal is the woman holding when she enters the room at the beginning of the video?	Dog	['Rabbit', 'Dog', 'Pig', 'Cat']	229	(B) Dog
topic_reasoning	video/7_topic_reasoning	532.0	en_tv_33.mp4	Where does the story in the video take place?	City	['Countryside', 'Desert', 'City', 'Seaside']	1990	(C) City
topic_reasoning	video/7_topic_reasoning	532.0	en_tv_33.mp4	What genre does this film belong to?	Sci-fi	['Thriller', 'Sci-fi', 'Romance', 'Comedy']	2098	(D) Comedy
plotQA	video/1_plotQA	315.0	movie101_55.mp4	Why is the person in the gray suit jacket standing at the door of the ward?	To visit the injured child	['Drinking water', 'Eating', 'Waiting for someone', 'To visit the injured child']	226	(D) To visit the injured child
plotQA	video/1_plotQA	315.0	movie101_55.mp4	What is the first expression of the person in the gray suit jacket after receiving the item from the little girl in front of the ruins?	Smile	['Smile', 'Neutral', 'Excited', 'Sad']	401	(A) Smile
plotQA	video/1_plotQA	611.0	movie101_65.mp4	What did the riverside sorcerer conjure up at the start of the video?	Flame	['Flame', 'Flower', 'Wine', 'Food']	228	(A) Flame
plotQA	video/1_plotQA	611.0	movie101_65.mp4	What fell off the table at the end of the video?	Painting	['Food', 'Knife', 'Painting', 'Wine glass']	376	(C) Painting
plotQA	video/1_plotQA	611.0	movie101_65.mp4	What happened to the painting of the fat man in the video?	Burned	['Torn', 'Smeared', 'Burned', 'Disappeared']	403	(C) Burned
plotQA	video/1_plotQA	688.0	movie101_76.mp4	What does the man in the video use to pull the woman to walk?	Scarf	['Rope', 'Scarf', 'Backpack', 'Tree branch']	230	(B) Scarf
plotQA	video/1_plotQA	688.0	movie101_76.mp4	After the train stops, what animal appears?	Deer	['Dog', 'Cat', 'Horse', 'Deer']	234	(D) Deer
plotQA	video/1_plotQA	688.0	movie101_76.mp4	At the beginning of the video, what does the man in green give to the woman?	Train ticket	['Train ticket', 'Bread', 'Water cup', 'Key']	310	(A) Train ticket
plotQA	video/1_plotQA	533.0	en_tv_7.mp4	What do the woman in the leather jacket and the man with a scar on his face see when they enter the room?	A man dies at the edge of the window.	['A man sitting on a chair.', 'A man standing by the window.', 'A man dies at the edge of the window.', 'A man sitting on the bed.']	231	(C) A man dies at the edge of the window.
plotQA	video/1_plotQA	533.0	en_tv_7.mp4	What happens to the man and woman in the parking lot after they separate?	They fight with strangers.	['They fight with strangers.', 'The woman helps a little girl.', 'The woman has a car accident.', 'The man runs into an old friend in the parking lot.']	379	(A) They fight with strangers.
plotQA	video/1_plotQA	533.0	en_tv_7.mp4	Who does the woman in the black leather jacket call after picking up the phone from the ground?	A woman in a white coat.	['A woman in a white coat.', 'A young man.', 'A woman in a black coat.', 'An old man with pale hair.']	408	(A) A woman in a white coat.
topic_reasoning	video/7_topic_reasoning	533.0	en_tv_7.mp4	What type of video is this?	Movie clip	['Animation', 'Music video', 'Movie clip', 'Documentary']	1947	(C) Movie clip
plotQA	video/1_plotQA	500.0	movie101_113.mp4	Why does the man lie on the chair?	To receive treatment	['To receive treatment', 'The man is thinking', 'The man is stargazing', 'The man is sleeping']	235	(A) To receive treatment
plotQA	video/1_plotQA	500.0	movie101_113.mp4	What happens to the man after the argument with the woman?	He commits suicide with a gun	['The man is drinking water', 'The man is smoking', 'The man is eating', 'He commits suicide with a gun']	303	(D) He commits suicide with a gun
plotQA	video/1_plotQA	500.0	movie101_113.mp4	What does the man being treated see during his visit?	A man and a woman having an argument	['A banana', 'An apple', 'A man and a woman having an argument', 'A pineapple']	415	(C) A man and a woman having an argument
plotQA	video/1_plotQA	753.0	movie101_57.mp4	What did the old man in the video receive as a gift from the police?	Sunglasses	['Television', 'Sunglasses', 'Food', 'Money']	238	(B) Sunglasses
plotQA	video/1_plotQA	753.0	movie101_57.mp4	What is the occupation of the old man in the video?	Scrap collector	['Scrap collector', 'Teacher', 'Police officer', 'Doctor']	262	(A) Scrap collector
plotQA	video/1_plotQA	753.0	movie101_57.mp4	What mode of transportation does the woman in the video use?	Electric scooter	['Bus', 'Bicycle', 'Car', 'Electric scooter']	419	(D) Electric scooter
topic_reasoning	video/7_topic_reasoning	753.0	movie101_57.mp4	What type of movie is this?	Comedy	['Comedy', 'Mystery', 'Thriller', 'Romance']	2086	(C) Thriller
plotQA	video/1_plotQA	560.0	movie101_4.mp4	What was the mood of the person in camouflage clothing while talking to a lady on the street?	Excited	['Sad', 'Lost', 'Excited', 'Depressed']	240	(C) Excited
plotQA	video/1_plotQA	560.0	movie101_4.mp4	What happened when a person in black clothing and a person wearing glasses were driving a race car?	Had a car accident	['Earthquake', 'Fire', 'Explosion', 'Had a car accident']	264	(D) Had a car accident
plotQA	video/1_plotQA	560.0	movie101_4.mp4	Why didn't the person in the red jacket stab the person in camouflage clothing at the end of the video?	Stopped by a person on a motorcycle	['Got injured', 'Ran away', 'Dropped the weapon', 'Stopped by a person on a motorcycle']	422	(C) Dropped the weapon
plotQA	video/1_plotQA	403.0	movie101_31.mp4	How many bullets are there on the table in the movie clip?	10	['2', '8', '6', '10']	250	(D) 10
plotQA	video/1_plotQA	403.0	movie101_31.mp4	What color is the clothing of the injured officer in the police station?	Green	['Blue', 'White', 'Yellow', 'Green']	277	(D) Green
plotQA	video/1_plotQA	403.0	movie101_31.mp4	What color is the bag placed on the table at the end of the video?	Green	['Blue', 'White', 'Green', 'Yellow']	321	(C) Green
plotQA	video/1_plotQA	403.0	movie101_31.mp4	How many cars are there by the small river?	Two	['One', 'Six', 'Two', 'Four']	432	(C) Two
plotQA	video/1_plotQA	385.0	movie101_69.mp4	What did the white-haired man do after receiving the phone call?	Dump the goods	['Dump the goods', 'Sleep', 'Drink', 'Eat']	259	(A) Dump the goods
plotQA	video/1_plotQA	385.0	movie101_69.mp4	In the video, what did the man in black dig the goods out of?	Ice	['Cabinet', 'Water', 'Soil', 'Ice']	290	(D) Ice
plotQA	video/1_plotQA	385.0	movie101_69.mp4	Why did the man in the floral shirt run away?	Being hunted	['Being hunted', 'Rushing for time', 'Dine and dash', 'Chasing the bus']	442	(A) Being hunted
topic_reasoning	video/7_topic_reasoning	385.0	movie101_69.mp4	What event is depicted in the entire video?	Police drug bust	['Police drug bust', 'Technology research', 'Love story', 'Action fight']	1937	(A) Police drug bust
topic_reasoning	video/7_topic_reasoning	385.0	movie101_69.mp4	What is the genre of this film?	Police and criminals	['Police and criminals', 'Romance', 'Science fiction', 'Mystery']	2016	(A) Police and criminals
plotQA	video/1_plotQA	322.0	tomjerry_11.mp4	Why are all the cartoon cats lying outside?	Because they were hit by the cartoon mouse	['They are resting', 'Because they were hit by the cartoon mouse', 'They were coerced by their owner', 'They are sick']	261	(B) Because they were hit by the cartoon mouse
plotQA	video/1_plotQA	322.0	tomjerry_11.mp4	What did the cartoon cat throw at the two cartoon mice?	A black ball	['A shoe', 'A black ball', 'A pair of gloves', 'A flat pan']	338	(B) A black ball
plotQA	video/1_plotQA	322.0	tomjerry_11.mp4	Why does the cartoon cat exercise?	To defeat the cartoon mouse in yellow clothes	['To defeat the cartoon mouse in yellow clothes', 'To defeat their kind', 'To attract the opposite sex', 'To attract the attention of their owner']	444	(A) To defeat the cartoon mouse in yellow clothes
plotQA	video/1_plotQA	322.0	tomjerry_11.mp4	Why is the grey cartoon cat making a phone call?	To call other cartoon cats	['To communicate with the doctor', 'To inquire about the situation', 'To call other cartoon cats', 'To communicate with the owner']	507	(C) To call other cartoon cats
topic_reasoning	video/7_topic_reasoning	322.0	tomjerry_11.mp4	What character appears the most in the video?	Cartoon mouse	['Cartoon fish', 'Cartoon dog', 'Cartoon bear', 'Cartoon mouse']	1945	(D) Cartoon mouse
plotQA	video/1_plotQA	535.0	movie101_3.mp4	What was the final outcome of the person in the yellow vest and the other man with long hair?	They successfully escaped from the roof	['One escaped and one was caught', 'They successfully escaped from the roof', 'Caught', 'Hid']	263	(C) Caught
plotQA	video/1_plotQA	535.0	movie101_3.mp4	Why didn't the naked man at the beginning of the video manage to escape?	He was bound by chains	['Fell down', 'Caught', 'Injured', 'He was bound by chains']	294	(D) He was bound by chains
plotQA	video/1_plotQA	740.0	movie101_16.mp4	What color is the sweater worn by the man at the beginning of the video?	Red	['Red', 'Blue', 'Yellow', 'White']	266	(A) Red
plotQA	video/1_plotQA	740.0	movie101_16.mp4	What kind of animals are being kept in the video?	Sheep	['Sheep', 'Dog', 'Cat', 'Pig']	311	(B) Dog
plotQA	video/1_plotQA	740.0	movie101_16.mp4	What color is the water bottle on the table in the video?	Green	['White', 'Yellow', 'Blue', 'Green']	352	(C) Blue
plotQA	video/1_plotQA	740.0	movie101_16.mp4	What color is the table in the scene where one person gives money to another at the end of the video?	Blue	['White', 'Blue', 'Green', 'Yellow']	385	(B) Blue
topic_reasoning	video/7_topic_reasoning	740.0	movie101_16.mp4	What type of movie is the scene in the video?	Documentary	['Science Fiction', 'Comedy', 'Horror', 'Documentary']	1949	(C) Horror
plotQA	video/1_plotQA	240.0	movie101_33.mp4	What color is the boat on the sea in the movie?	White	['Black', 'White', 'Blue', 'Green']	268	(B) White
plotQA	video/1_plotQA	240.0	movie101_33.mp4	How many of the five people sitting on the ground in the movie are wearing hats?	Four	['Three', 'Two', 'One', 'Four']	273	(A) Three
plotQA	video/1_plotQA	240.0	movie101_33.mp4	How many of the five people sitting on the ground in the movie are wearing sunglasses?	One	['Three', 'One', 'Four', 'Two']	276	(D) Two
plotQA	video/1_plotQA	240.0	movie101_33.mp4	How many colors of smoke grenades are there in the movie?	Three	['One', 'Three', 'Four', 'Two']	278	(C) Four
topic_reasoning	video/7_topic_reasoning	240.0	movie101_33.mp4	What is the genre of this movie clip?	Action	['Horror', 'Comedy', 'War', 'Action']	1966	(D) Action
topic_reasoning	video/7_topic_reasoning	240.0	movie101_33.mp4	In which scene does the footage of being chased by bees in the video take place?	Forest	['Forest', 'City', 'Snowy Mountain', 'Grassland']	1988	(A) Forest
plotQA	video/1_plotQA	789.0	movie101_0.mp4	What is the mood of the man in the red suit when he is talking with the woman in the tunnel?	Happy	['Sad', 'Neutral', 'Happy', 'Disappointed']	270	(C) Happy
plotQA	video/1_plotQA	789.0	movie101_0.mp4	Why did the three people appearing at the beginning of the video stop in the forest?	They want to observe the castle in the forest	['Rest', 'They want to observe the castle in the forest', 'Play', 'Sleep']	299	(B) They want to observe the castle in the forest
plotQA	video/1_plotQA	789.0	movie101_0.mp4	Why was there an explosion on the city street?	A car accident caused the car to explode	"['Gas explosion', ""There's a bomb"", 'A car accident caused the car to explode', 'Fire']"	451	(C) A car accident caused the car to explode
topic_reasoning	video/7_topic_reasoning	789.0	movie101_0.mp4	What is the weather in the video?	Sunny	['Sunny', 'Blizzard', 'Heavy Rain', 'Overcast']	2021	(A) Sunny
plotQA	video/1_plotQA	627.0	movie101_61.mp4	Why is the woman hiding from the police at the beginning of the video?	Because she is doing illegal work	"['Because she is doing illegal work', 'Because she has a history of evading the police', 'Because she is being coerced by a villain', ""Because she is an undercover cop and doesn't want to blow her cover""]"	271	(D) Because she is an undercover cop and doesn't want to blow her cover
plotQA	video/1_plotQA	627.0	movie101_61.mp4	What is the man's reaction upon seeing the woman in the video?	Indifferent	['Indifferent', 'Sad', 'Joyful', 'Neutral']	429	(C) Joyful
plotQA	video/1_plotQA	627.0	movie101_61.mp4	What is the profession of the female protagonist in the video?	Photographer	['Photographer', 'Teacher', 'Doctor', 'Nanny']	452	(A) Photographer
topic_reasoning	video/7_topic_reasoning	627.0	movie101_61.mp4	What type of film is this?	Romance	['Romance', 'Thriller', 'Mystery', 'Action']	1970	(A) Romance
plotQA	video/1_plotQA	319.0	movie101_41.mp4	What color is the pottery on the ground in the video?	Red	['Black', 'Red', 'Blue', 'Green']	272	(B) Red
plotQA	video/1_plotQA	319.0	movie101_41.mp4	What is floating on the river's surface?	Animal Skin	['Leaves', 'Ducks', 'Feathers', 'Animal Skin']	300	(D) Animal Skin
plotQA	video/1_plotQA	319.0	movie101_41.mp4	What is the mask worn by the diving wild man made of?	Bone	['Plastic', 'Bone', 'Wood', 'Stone']	329	(B) Bone
plotQA	video/1_plotQA	319.0	movie101_41.mp4	What are the hunting tools used by the wild man made of?	Wooden Stick, Stone and Hemp Rope	['Knife', 'Sword', 'Gun', 'Wooden Stick, Stone and Hemp Rope']	453	(D) Wooden Stick, Stone and Hemp Rope
topic_reasoning	video/7_topic_reasoning	319.0	movie101_41.mp4	In what setting does the scene in the video take place?	Forest	['Forest', 'Snowy Mountain', 'City', 'Island']	2056	(A) Forest
plotQA	video/1_plotQA	473.0	movie101_23.mp4	What color is the suit that the man playing violin on the hot air balloon in the video is wearing?	Black	['Red', 'Yellow', 'Green', 'Black']	283	(D) Black
plotQA	video/1_plotQA	473.0	movie101_23.mp4	What color is the top that the long-haired man is wearing in the scene where several people are communicating indoors in the video?	Yellow	['Red', 'Blue', 'Yellow', 'Green']	285	(C) Yellow
plotQA	video/1_plotQA	473.0	movie101_23.mp4	What shape is the building in the video?	Guitar	['Piano', 'Pineapple', 'Guitar', 'Apple']	286	(C) Guitar
plotQA	video/1_plotQA	473.0	movie101_23.mp4	What color is the backdrop of the stage where the elementary school student stands in the video?	Red	['White', 'Blue', 'Red', 'Green']	289	(C) Red
topic_reasoning	video/7_topic_reasoning	473.0	movie101_23.mp4	What type of movie is the scene in the video?	Documentary	['Action', 'Horror', 'Science Fiction', 'Documentary']	2081	(D) Documentary
plotQA	video/1_plotQA	458.0	movie101_59.mp4	Why are the two men in the video looking for a cabinet shop?	Robbery	['To get change', 'To ask a question', 'Robbery', 'To buy something']	284	(C) Robbery
plotQA	video/1_plotQA	458.0	movie101_59.mp4	Why was the man's ear cut off in the video?	Another man accidentally cut the wrong person	['Because he got into a fight with someone', 'Another man accidentally cut the wrong person', 'Because he violated some agreement and was punished', 'He was retaliated against by others']	435	(C) Because he violated some agreement and was punished
plotQA	video/1_plotQA	458.0	movie101_59.mp4	Why does one of the men close the door after entering the cabinet shop in the video?	He wants to inflict violence on the people in the cabinet shop	['He wants to inflict violence on the people in the cabinet shop', 'He noticed a group of people chasing him', 'He found a dangerous beast', 'He realized there was a sudden fire in the cabinet shop']	460	(A) He wants to inflict violence on the people in the cabinet shop
plotQA	video/1_plotQA	410.0	en_tv_38.mp4	What color of clothes is the elderly person on the sickbed wearing in the video?	Blue	['Black', 'Red', 'Blue', 'Yellow']	292	(C) Blue
plotQA	video/1_plotQA	410.0	en_tv_38.mp4	What is the man in orange clothes holding in the video?	Flower	['Flower', 'Stick', 'Computer', 'Water cup']	396	(A) Flower
